location_id,Location,city_id
4109,"Ahmedguda, Hyderabad",3
4110,"SASR4,Kistareddypet, Hyderabad",3
4111,"Balaji hills,Isnapur, Hyderabad",3
4112,"Naidu Colony, Upparpally,Hyderabad",3
4113,"Rajiv Gandhi Nagar, Bowenpally,Hyderabad",3
4114,"Radha Krishna Society, Borabanda,Hyderabad",3
4115,"Sai krishnaja hills,Bachupally, Hyderabad",3
4116,"Mamatha Nagar Colony, Nagole,Hyderabad",3
4117,"Nayeem,Pasha Colony, Ibrahim Bagh,Hyderabad",3
4118,"Mallikarjuna Nagar, Amberpet,Hyderabad",3
4119,"Krishna Reddy Pet, Hyderabad",3
4120,"Pearl Garden Apartment ,Vasanth Nagar Colony, Nizampet,Hyderabad",3
4121,"Gundlapochampalli, Hyderabad",3
4122,"Sita Homes Colony, Meerpet,Hyderabad",3
4123,"Janapriya NileValley ,Janapriya Nile Valley, Miyapur,Hyderabad",3
4124,"Siddhi Vinayak Nagar, Madhapur,Hyderabad",3
4125,"Brundavan Colony, Kompally,Hyderabad",3
4126,"Sri Guru Raghavendra Colony, Kapra,Hyderabad",3
4127,"Dollfinenest ,Deepthisri Nagar, Miyapur,Hyderabad",3
4128,"Hafeezpet, Hyderabad",3
4129,"Grand View Sapphire,Kukatpally Housing Board Colony, Kukatpally,Hyderabad",3
4130,"V V Heights,Siva Sai Puram, Badangpet,Hyderabad",3
4131,"New Green City,Bismillah Colony, Chandrayangutta,Hyderabad",3
4132,"Metro Avenues,Commercial Tax Colony, Kothapet,Hyderabad",3
4133,"Hansini,Boduppal, Hyderabad",3
4134,"Panchayatiraj Teachers Colony, Hastinapuram,Hyderabad",3
4135,"Painite Abode,Hmbs Colony, Kismatpur,Hyderabad",3
4136,"Shirdi Sai Nagar, Manikonda,Hyderabad",3
4137,"Budvel, Hyderabad",3
4138,"Tameer Enclave,Mehdipatnam, Hyderabad",3
4139,"Himagiri appartment ,Pragathi Nagar, Hyderabad",3
4140,"Nila grande,Bachupally, Hyderabad",3
4141,"AG Colony, Upparpally,Hyderabad",3
4142,"Sunrise apartments ,Maruthi Nagar, Kothapet,Hyderabad",3
4143,"Bayanna Nagar, Boduppal,Hyderabad",3
4144,"Annojiguda, Hyderabad",3
4145,"S.P.Nagar, Moula Ali,Hyderabad",3
4146,"Balaji Hill Colony, Boduppal,Hyderabad",3
4147,"Balapur, Hyderabad",3
4148,"Anusha apartments ,Sanjay Gandhi Nagar, Yella Reddy Guda,Hyderabad",3
4149,"Madhura Nagar, Nizampet,Hyderabad",3
4150,"Gk Developers ,Ushkebhavi, Beeramguda,Hyderabad",3
4151,"Moula Ali Hill, Moula Ali,Hyderabad",3
4152,"emeraled hights bajpali hyderabad,Bachupally, Hyderabad",3
4153,"Meridian ,Alwal, Hyderabad",3
4154,"Modi mayflower platinum,Venkataramana Colony, Mallapur,Hyderabad",3
4155,"SVS Enclave 2 BADANGPET HYDERABAD,Siva Sai Puram, Badangpet,Hyderabad",3
4156,"APIIC Colony, Moula Ali,Hyderabad",3
4157,"Bommarillu apertment ,Aditya Nagar, Nizampet,Hyderabad",3
4158,"Vasanth Nagar Colony, Nizampet,Hyderabad",3
4159,"Arcus arcade,Pragathi Nagar, Hyderabad",3
4160,"KPR Colony, Manikonda,Hyderabad",3
4161,"Archstone bowenpally ,Rajiv Gandhi Nagar, Bowenpally,Hyderabad",3
4162,"Suleman Nagar, Chintalmet,Hyderabad",3
4163,"GM residency Attapur pillar no 243,Mushk Mahal, Attapur,Hyderabad",3
4164,"Vasavi Colony, Kothapet,Hyderabad",3
4165,"Eternal Homes,NGO Colony, Vanasthalipuram,Hyderabad",3
4166,"Bandlaguda Jagir, Hyderabad",3
4167,"Laxmiguda Village, Laxmiguda,Hyderabad",3
4168,"HCL Nagar, Nacharam,Hyderabad",3
4169,"Police Quaters, Rajendra Nagar,Hyderabad",3
4170,"Togarpally, Hyderabad",3
4171,"Bhuvanagiri, Hyderabad",3
4172,"Bahadurpally, Hyderabad",3
4173,"Sai aparartment1,Saroor Nagar East, Saroornagar,Hyderabad",3
4174,"Hari Hara Apartment,Pragathi Nagar, Hyderabad",3
4175,"Beeram,Beeramguda, Hyderabad",3
4176,"NARAYANA BUILDERS ,Bachupally, Hyderabad",3
4177,"Gowdavalli, Hyderabad",3
4178,"hmda approved semi gtaed flats,Annapurna Enclave, Chandanagar,Hyderabad",3
4179,"Veenus enclave gajularamram ,Gajularamaram, Hyderabad",3
4180,"Mayuri Nagar, Miyapur,Hyderabad",3
4181,"Fort View Apartments Hydershawkot ,Hyder Shah Kote, Bandlaguda Jagir,Hyderabad",3
4182,"Ekadantha Enclave,Vasanth Nagar Colony, Nizampet,Hyderabad",3
4183,"BSNL residency ,Kompally, Hyderabad",3
4184,"Harivillu Apartment,Aminpur, Hyderabad",3
4185,"Palm Cova,Beeramguda, Hyderabad",3
4186,"Ramky One Kosmos,Serilingampally, Hyderabad",3
4187,"KPR Elite Apartments,Bachupally, Hyderabad",3
4188,"Nizampet, Hyderabad",3
4189,"Satyam Enclave, Kompally,Hyderabad",3
4190,"sai roop ,Aminpur, Hyderabad",3
4191,"Millenium elite,Vasanth Nagar Colony, Nizampet,Hyderabad",3
4192,"Vaibhavs Signature,Gopanapalli, Hyderabad",3
4193,"Aditya infra developer,Annapurna Enclave, Chandanagar,Hyderabad",3
4194,"High Rise apartments ,Kollur, Hyderabad",3
4195,"Saibaba Nagar, Kismatpur,Hyderabad",3
4196,"Sarada Nivas,Jawahar Colony, Chandanagar,Hyderabad",3
4197,"AGR Castle,Narsingi, Hyderabad",3
4198,"Bowrampet, Hyderabad",3
4199,"Siri Kancharla Heights ,Vasanth Nagar Colony, Nizampet,Hyderabad",3
4200,"IDA Pashamylaram, Hyderabad",3
4201,"Amaze heights ,Krishna Reddy Pet, Hyderabad",3
4202,"Anco Heights,Hyder Shah Kote, Bandlaguda Jagir,Hyderabad",3
4203,"Aditya Nagar, Nizampet,Hyderabad",3
4204,"Sri srinivasa,Kokapet, Hyderabad",3
4205,"simhadree one,Aminpur, Hyderabad",3
4206,"KPR Divya Prabhas Enclave,Maytas Hill County, Nizampet,Hyderabad",3
4207,"Tarapuri Colony, Kapra,Hyderabad",3
4208,"Mettakanigudem, Hyderabad",3
4209,"Gandi Maisamma, Hyderabad",3
4210,"Padmanagar Phase II, Quthbullapur,Hyderabad",3
4211,"Praneeth Pranav Townsquare,Bachupally, Hyderabad",3
4212,"Neknampur, Hyderabad",3
4213,"Prakruthik Vihar, Balaji Nagar,Hyderabad",3
4214,"New Sayeedabad Colony, New Malakpet,Hyderabad",3
4215,"Eastend Colony, Peeramcheru,Hyderabad",3
4216,"Ramakrishnapuram,Neredmet, Hyderabad",3
4217,"vikas nagar,P S Rao Nagar, Dammaiguda,Hyderabad",3
4218,"Sathyanarayanapuram, Nagaram,Hyderabad",3
4219,"Beerappagadda, Uppal,Hyderabad",3
4220,"SV Appartments ,Doctors Colony, Saroornagar,Hyderabad",3
4221,"Ganga Nagar, Amberpet,Hyderabad",3
4222,"Sai darshan apartment new bowenpally,New Bowenpally, Bowenpally,Hyderabad",3
4223,"Bogaram, Hyderabad",3
4224,"Sathavahana Nagar, Kukatpally,Hyderabad",3
4225,"JP Colony, Patancheru,Hyderabad",3
4226,"Sai Nagar, Chanakyapuri,Hyderabad",3
4227,"Krupa Krishna Apartments,Bharat Nagar Colony, Kapra,Hyderabad",3
4228,"IICT Colony, Tarnaka,Hyderabad",3
4229,"Sheshadri nilyam  venkateshwara colony,J.J. Nagar, Sainikpuri,Hyderabad",3
4230,"Chenchu Guda, Kukatpally,Hyderabad",3
4231,"Sadguru Hayathnagar,Surya Colony, Hayathnagar,Hyderabad",3
4232,"Green Park Colony,Saroor Nagar East, Saroornagar,Hyderabad",3
4233,"Preeti sravya,Saroor Nagar West, Saroornagar,Hyderabad",3
4234,"Sravani heights ,Defence Colony, Hayathnagar,Hyderabad",3
4235,"BRC Shri Hemadurga Sivahills,Neknampur, Hyderabad",3
4236,"Whisper Valley, Hyderabad",3
4237,"Honeyy group,Vijaya Gardens, Nagole,Hyderabad",3
4238,"hmda approved ready to move 2bhk flats ,Miyapur, Hyderabad",3
4239,"READY TO MOVE 2BHK FLATS FOR SALE,Miyapur, Hyderabad",3
4240,"Aashiyana Mohsin Appartment,Prem Nagar Colony, Bolarum,Hyderabad",3
4241,"Aditya Nagar, Hafeezpet,Hyderabad",3
4242," Indus VB City,Kompally, Hyderabad",3
4243,"Khaleel Enclave,Alkapur Township, Puppalaguda,Hyderabad",3
4244,"Harivillas Lake Heights,Aminpur, Hyderabad",3
4245,"Turab Nagar, Amberpet,Hyderabad",3
4246,"Padmanagar Colony, Quthbullapur,Hyderabad",3
4247,"Satyadevara Residency,Aminpur, Hyderabad",3
4248,"Sarah enclave,Swaraj Nagar, Borabanda,Hyderabad",3
4249,"Vijay apartments 12,Vijaya Gardens, Nagole,Hyderabad",3
4250,"rainbow properties,Keesara, Hyderabad",3
4251,"Ashirwaad Luxury Homes,Sayeedabad Colony, Sayeedabad,Hyderabad",3
4252,"Armani Apartments,Chirag Ali Lane, Abids,Hyderabad",3
4253,"SM Royal apartment,Annapurna Enclave, Chandanagar,Hyderabad",3
4254,"Madhav Residency,Mallampet, Hyderabad",3
4255,"Azampura, Malakpet,Hyderabad",3
4256,"Bolinj, Virar West,Mumbai",4
4257,"Ghartan Pada, Dahisar East,Mumbai",4
4258,"Evershine City, Vasai East,Mumbai",4
4259,"vama paradise virar west Vama Lifestyles,Agashi, Virar West,Mumbai",4
4260,"Navkar Elite,Naigaon East, Mumbai",4
4261,"Dhuri Supriya Omnagar ,Sandor, Vasai West,Mumbai",4
4262,"Friends Colony, Bhandup East,Mumbai",4
4263,"Om Nagar, Vasai West,Mumbai",4
4264,"Yashvant Viva TownShip, Nalasopara East,Mumbai",4
4265,"Sharda plaza,Sandor, Vasai West,Mumbai",4
4266,"Jesal Park, Bhayandar East,Mumbai",4
4267,"Near Saraswat Bank,Sector 4 Charkop, Kandivali West,Mumbai",4
4268,"Touchwood Apartment ,Marol Village, Andheri East,Mumbai",4
4269,"Aaysha Palace,Saidham Nagar, Parel,Mumbai",4
4270,"Tembhipada, Bhandup West,Mumbai",4
4271,"Christian Gaon, Kurla West,Mumbai",4
4272,"Hansa Shristhi CHS,Srishti Complex, Mira Road East,Mumbai",4
4273,"new raval nagar chs lts,Shanti Vihar, Mira Road East,Mumbai",4
4274,"Shanti Nagar, Mira Road East,Mumbai",4
4275,"Nahur East, Bhandup East,Mumbai",4
4276,"Marve Village, Malad West,Mumbai",4
4277,"Samel Pada, Nalasopara West,Mumbai",4
4278,"Anand Nagar, Dahisar East,Mumbai",4
4279,"Borivali East, Mumbai",4
4280,"Jayashree Ganesh CHS LTD,Virar East, Mumbai",4
4281,"Gokul Township, Virar West,Mumbai",4
4282,"Shree Ganesh Imperial shelter ,Wagholi, Nalasopara West,Mumbai",4
4283,"Jari Mari Nagar, Vasai West,Mumbai",4
4284,"neelkamal apartment ,Chhatrapati Shivaji International Airport Area, Vile Parle East,Mumbai",4
4285,"MM Landmark CHS,Poonam Nagar, Andheri East,Mumbai",4
4286,"Poonam Nagar, Andheri East,Mumbai",4
4287,"Vraj Vihar,Bhayandar West, Mumbai",4
4288,"Natwar Nagar, Jogeshwari East,Mumbai",4
4289,"Rashmi Hetal phase 3,Mira Road East, Mumbai",4
4290,"Sita Sadan,Lal Baug, Parel,Mumbai",4
4291,"Borivali Siddharth CHS Ltd,Ashok Nagar, Borivali West,Mumbai",4
4292,"Golani Naka, Vasai East,Mumbai",4
4293,"MHADA Colony, Mulund East,Mumbai",4
4294,"Om sai chwal katkari pada chandansaar road virar East ,Virar East, Mumbai",4
4295,"Gaurav Galaxy, Mira Road East,Mumbai",4
4296,"Agashi, Virar West,Mumbai",4
4297,"Virgo Apartment  ,Somwari Bazar, Malad West,Mumbai",4
4298,"Roshini Apartment,Wagholi, Nalasopara West,Mumbai",4
4299,"Matunga East, Mumbai",4
4300,"Ekvira Darshan, Virar East,Mumbai",4
4301,"rishabh chs,Dahisar West, Mumbai",4
4302,"Siddharth Nagar, Ghatkopar West,Mumbai",4
4303,"Manickpur, Vasai West,Mumbai",4
4304,"Kapil CH,Gokuldham, Goregaon East,Mumbai",4
4305,"Vasai East Salt Plant, Vasai East,Mumbai",4
4306,"Valmik Nagar, Bhandup West,Mumbai",4
4307,"Adiraj avenu,Tagore Nagar, Vikhroli East,Mumbai",4
4308,"Bhima parvati co operative society,Mahakali Nagar, Mulund East,Mumbai",4
4309,"Yashavant Nagar, Virar West,Mumbai",4
4310,"Nensey Colony, Borivali East,Mumbai",4
4311,"Ganesh Nagar, Dahisar East,Mumbai",4
4312,"Bhayandarpada, Thane West,Thane",8
4313,"Lakshmiben Chedda Nagar, Nalasopara West,Mumbai",4
4314,"Jhaveri Residency,Sandor, Vasai West,Mumbai",4
4315,"Morya Nagar, Nalasopara West,Mumbai",4
4316,"Savali chs,Tagore Nagar, Vikhroli East,Mumbai",4
4317,"Sai Shakti Nagar, Dahisar East,Mumbai",4
4318,"Dewan Apartment,Vasai East Salt Plant, Vasai East,Mumbai",4
4319,"Beverly Park, Mira Road East,Mumbai",4
4320,"Malvani, Malad West,Mumbai",4
4321,"Rani Residency,Indira Nagar, Ghatkopar West,Mumbai",4
4322,"Kamgaar Nagar, Kurla East,Mumbai",4
4323,"Divine CHSL Kurla west,Hallow Pul, Kurla West,Mumbai",4
4324,"PNK Tiara Hills,Chandan Shanti, Mira Road East,Mumbai",4
4325,"Naya Nagar, Mira Road East,Mumbai",4
4326,"Ambawadi, Nalasopara East,Mumbai",4
4327,"Nalasoora,Manevale Pada, Nalasopara East,Mumbai",4
4328,"Antariksh CHS Ltd,Silver Park, Mira Road East,Mumbai",4
4329,"Ashok Van, Dahisar East,Mumbai",4
4330,"Accord CHS,Sai Nagar, Kandivali West,Mumbai",4
4331,"Kanakia Park, Mira Road East,Mumbai",4
4332,"sai heights CSHL,Manevale Pada, Nalasopara East,Mumbai",4
4333,"Rasik Kunj ,Ashok Nagar, Kandivali East,Mumbai",4
4334,"Madhuban Society,Vasai East Salt Plant, Vasai East,Mumbai",4
4335,"Bindra Sateri Legacy ,Ashok Nagar, Andheri East,Mumbai",4
4336,"Navghar Naka, Bhayandar East,Mumbai",4
4337,"Star Sheraton ,Agashi, Virar West,Mumbai",4
4338,"Lotus residency goregaon,Tilak Nagar, Goregaon West,Mumbai",4
4339,"Namdev Niwas ,Indira Nagar, Chembur,Mumbai",4
4340,"Peninsula park,Agashi, Virar West,Mumbai",4
4341,"Matrubhakti sai nagar nallasopara west ,Lakshmiben Chedda Nagar, Nalasopara West,Mumbai",4
4342,"Vasant Nagari, Vasai East,Mumbai",4
4343,"Onkar CHS Ltd,Navneeth Colony, Andheri West,Mumbai",4
4344,"Tarkhad, Vasai West,Mumbai",4
4345,"Kashigaon, Mira Road East,Mumbai",4
4346,"Tirupati Nagar, Virar West,Mumbai",4
4347,"Sonam Sai CHS Ltd phase XII new golden nest ,Bhayandar East, Mumbai",4
4348,"MIDC, Mira Road East,Mumbai",4
4349,"Sandor, Vasai West,Mumbai",4
4350,"Jai Vandana cooperative society,Bhayandar East, Mumbai",4
4351,"Viva Vedanta Building,Virar East, Mumbai",4
4352,"Riddhi Siddhi CHS,Manevale Pada, Nalasopara East,Mumbai",4
4353,"Reliable Complex ,Wagholi, Nalasopara West,Mumbai",4
4354,"Kalash society,Vasant Nagari, Vasai East,Mumbai",4
4355,"Prasanna Park,Bhayandarpada, Thane West,Thane",8
4356,"IIT Area, Powai,Mumbai",4
4357,"HMPL Surya Nagar, Vikhroli West,Mumbai",4
4358,"Elina CHS,Beverly Park, Mira Road East,Mumbai",4
4359,"Evergreen Mahaganpati City CHD,Hatkesh Udhog Nagar, Mira Road East,Mumbai",4
4360,"Kansihka CHS ,Samel Pada, Nalasopara West,Mumbai",4
4361,"Shanti Vihar complex opp p g vora school ,Silver Park, Mira Road East,Mumbai",4
4362,"Shree om swami samarth SRA building,Gokuldham, Goregaon East,Mumbai",4
4363,"New comet tower ,Silver Park, Mira Road East,Mumbai",4
4364,"Aashirwad hsg  society ,Vinobha Bhave Nagar, Kurla West,Mumbai",4
4365,"Virat Nagar, Virar West,Mumbai",4
4366," Nityanand cottage,Chikuwadi, Malad West,Mumbai",4
4367,"Dahisar Ankit co op Hsg,Ghartan Pada, Dahisar East,Mumbai",4
4368,"Shanti Nagar, Andheri East,Mumbai",4
4369,"Mother Teresa SRA Hsg Soc Ltd,Malvani, Malad West,Mumbai",4
4370,"Poonam Sagar Complex, Mira Road East,Mumbai",4
4371,"Devesh Vasudev Sky High Ramdev park,Beverly Park, Mira Road East,Mumbai",4
4372,"Sonapur, Bhandup West,Mumbai",4
4373,"Labdhi sea breeze Wadala ,Bharatiya Kamala Nagar, Wadala East,Mumbai",4
4374,"Varsha Co Op Housing Society Limited,Lokmanya Tilak Nagar, Sakinaka,Mumbai",4
4375,"Chandansar, Mumbai",4
4376,"Ambedkar ,Chikuwadi, Borivali West,Mumbai",4
4377,"Manvel pada gaon,Ekvira Darshan, Virar East,Mumbai",4
4378,"Mahakali Nagar, Mulund East,Mumbai",4
4379,"Sai Darshan ,Agashi, Virar West,Mumbai",4
4380,"Kamla Park building 2,Bhayandar West, Mumbai",4
4381,"Indira Nagar, Bhayandar East,Mumbai",4
4382,"New Sainath Apartment,Sarvodaya Nagar, Bhandup West,Mumbai",4
4383,"Shree shubhlaxmi cooperative housing society ,Sant Jalaram Nagar, Bhayandar West,Mumbai",4
4384,"Industrial Area, Bhandup West,Mumbai",4
4385,"Prithvi Pride,Mira Road West, Mumbai",4
4386,"Mauli appartment ,Manevale Pada, Nalasopara East,Mumbai",4
4387,"Sai Srishti Apt,Silver Park, Mira Road East,Mumbai",4
4388,"Samata Vikas CHS Ltd,Behram Baug, Jogeshwari West,Mumbai",4
4389,"Sukhshanti CHSL ,Marol MIDC Industry Estate, Andheri East,Mumbai",4
4390,"Shriram co op hsg soc ltd,Shanti Nagar, Mira Road East,Mumbai",4
4391,"Asha Nagar Apartment,Bhayandar East, Mumbai",4
4392,"Paradise tower dahisar east,Maratha Colony, Dahisar East,Mumbai",4
4393,"Lodha Casa Maxima,Silver Park, Mira Road East,Mumbai",4
4394,"Queen's Park, Mira Road East,Mumbai",4
4395,"Patankar Residency,Wagholi, Nalasopara West,Mumbai",4
4396,"Upvan CHS Ltd ,Bhayandar East, Mumbai",4
4397,"Pereira Wadi, Asalpha,Mumbai",4
4398,"ankur Sra,Gokuldham, Goregaon East,Mumbai",4
4399,"Om sai leela apartment ,Ekvira Darshan, Virar East,Mumbai",4
4400,"shree sai usha  Complex,Tembhipada, Bhandup West,Mumbai",4
4401,"Chandmal Nagar, Bhayandar West,Mumbai",4
4402,"Babasaheb Ambedkar SRA Society,Mulund East, Mumbai",4
4403,"Sai Baba Nagar, Mira Road East,Mumbai",4
4404,"Rose Nagar,Naigaon West, Mumbai",4
4405,"Gaurav City, Mira Road East,Mumbai",4
4406,"Siddhey Apartments,Wadala West, Wadala,Mumbai",4
4407,"Dhanraj Park CHS,Sandor, Vasai West,Mumbai",4
4408,"Shree Avantika Complex,Chandansar, Mumbai",4
4409,"RNA Broadway,Mira Road West, Mumbai",4
4410,"shanti park chs,Mira Road West, Mumbai",4
4411,"Hallow Pul, Kurla West,Mumbai",4
4412,"Rajiv Gandhi Nagar, Bhandup West,Mumbai",4
4413,"Saidham complex,Naigaon East, Mumbai",4
4414,"Seeta Vihar,Bhayandar East, Mumbai",4
4415,"vallabh society,Agashi, Virar West,Mumbai",4
4416,"Tirthankar Darshan ,Bhayandar West, Mumbai",4
4417,"Dharamveer Nagar, Mumbai",4
4418,"Palazzo,Sakinaka, Mumbai",4
4419,"Swapnapurti CHSL  Vikhroli west,Godrej Hillside Colony, Vikhroli West,Mumbai",4
4420,"Salasar park apartment,Manevale Pada, Nalasopara East,Mumbai",4
4421,"Kutir kashyap,Chandansar, Mumbai",4
4422,"Y K Nagar, Virar West,Mumbai",4
4423,"Pandurang Wadi, Goregaon East,Mumbai",4
4424,"Sai Arpan CHS,RCF Colony, Chembur,Mumbai",4
4425,"Shree The Nest CHS,Bhayandar West, Mumbai",4
4426,"Shree Rahul  Apartment,Hawai Pada, Nalasopara East,Mumbai",4
4427,"Sahdev CHS,Nl Complex, Dahisar East,Mumbai",4
4428,"Asmita Orchid 2,Navghar Naka, Bhayandar East,Mumbai",4
4429,"Skyview chs marol Andheri East,Marol, Andheri East,Mumbai",4
4430,"Parijaat complex,Chandansar, Mumbai",4
4431,"Charkop Industrial Estate, Kandivali West,Mumbai",4
4432,"Rajhans Kshitij IRIS CHS,Sandor, Vasai West,Mumbai",4
4433,"Acropolis,Global City, Virar West,Mumbai",4
4434,"Shree Riddhi siddhi Co Op Housng Society,Manevale Pada, Nalasopara East,Mumbai",4
4435,"Rajiv Gandhi Nagar, Vikhroli East,Mumbai",4
4436,"Modipark hemukala road no 3 ,Bhagat Colony, Kandivali West,Mumbai",4
4437,"Sonam Sai CHS,Navghar Naka, Bhayandar East,Mumbai",4
4438,"Sambhavnath heights ,Agashi, Virar West,Mumbai",4
4439,"Chinmay chs gorai,Gorai 3, Borivali West,Mumbai",4
4440,"Shree Darshan C H S Ltd,Wadala West, Wadala,Mumbai",4
4441," Gautam Co operative Housing Society,Kulupwadi, Borivali East,Mumbai",4
4442,"Khetan co operative housing society ltd,Malvani, Malad West,Mumbai",4
4443,"Indira Nagar, Ghatkopar West,Mumbai",4
4444,"Chirag Nagar, Ghatkopar West,Mumbai",4
4445,"Sai Nagar, Vasai West,Mumbai",4
4446,"Naupada, Bandra East,Mumbai",4
4447,"Jari Mari, Sakinaka,Mumbai",4
4448,"Shanti niketan society ,Rajawadi Colony, Ghatkopar East,Mumbai",4
4449,"Naigaon West, Mumbai",4
4450,"Gaurav Excellency 1,Ghodbander Village, Ghodbander,Mumbai",4
4451,"Prince Plaza,Miragaon, Mira Road East,Mumbai",4
4452,"C S R Complex, Dahisar East,Mumbai",4
4453,"Chandmal Nagar ,Geeta Nagar, Bhayandar West,Mumbai",4
4454,"Sai Niwas Dham,Oswal Nagari, Nalasopara East,Mumbai",4
4455,"Mulund West, Mumbai",4
4456,"Range Heights,Patliputra, Andheri West,Mumbai",4
4457,"Deva Appartment Virar West,Global City, Virar West,Mumbai",4
4458,"Siddhi Krupa apartment ,Rawal Nagar, Bhayandar East,Mumbai",4
4459,"Anmol Heights,Kurar Village, Malad East,Mumbai",4
4460,"Pavitra Dham Society,Naigaon East, Mumbai",4
4461,"Lotus residency goregaon west,Tilak Nagar, Goregaon West,Mumbai",4
4462,"Ready hai lotus,Tilak Nagar, Goregaon West,Mumbai",4
4463,"Shree Ganesh Residency nalasopara east,Manevale Pada, Nalasopara East,Mumbai",4
4464,"Spring Leaf,Lokhandwala Complex, Andheri West,Mumbai",4
4465,"Chandresh terrace,Chandan Shanti, Mira Road East,Mumbai",4
4466,"DGS Sheetal Sejal ,Wagholi, Nalasopara West,Mumbai",4
4467,"Al Shifa Apartment Kurla West ,Hallow Pul, Kurla West,Mumbai",4
4468,"gyandeep society,Tilak Nagar, Goregaon West,Mumbai",4
4469,"Jay krishna dham ,Shalibhadra Nagar, Bhayandar East,Mumbai",4
4470,"AL Amir Apartment,Mandvi, Mumbai",4
4471,"Om Shivai ,Tata Power Residential Colony, Borivali East,Mumbai",4
4472,"Chhatrapati Shivaji International Airport Area, Vile Parle East,Mumbai",4
4473,"Raj heights goregaon ,Aarey Colony, Goregaon East,Mumbai",4
4474,"Dindayal Nagar, Vasai West,Mumbai",4
4475,"Tulip ,Kondivita, Andheri East,Mumbai",4
4476,"Oswal Nagari, Nalasopara West,Mumbai",4
4477,"Wadegati Kripa,Bhavani Nagar, Bhandup East,Mumbai",4
4478,"Orchid ,Silver Park, Mira Road East,Mumbai",4
4479," A wing Sang,Ghartan Pada, Dahisar East,Mumbai",4
4480,"Happy Home Estate,Mira Road West, Mumbai",4
4481,"Central Railway Godown, Mazgaon,Mumbai",4
4482,"Rinka Park,Mira Road West, Mumbai",4
4483,"Pheerbhoy Mansion,RTO Colony, Mumbai Central,Mumbai",4
4484,"Ghodbander, Mumbai",4
4485,"Om Siddhivinayak CHsl,Chhatrapati Shivaji International Airport Area, Vile Parle East,Mumbai",4
4486,"Yashwant Vaity building,Mahakali Nagar, Mulund East,Mumbai",4
4487,"Jankalyan Nagar, Malad West,Mumbai",4
4488,"Pandit Dindayala Upadhaya Nagar, Andheri East,Mumbai",4
4489,"Nirmal Park Railway Colony, Chinchpokli,Mumbai",4
4490,"Sector 4 Charkop, Kandivali West,Mumbai",4
4491,"Nardas nagar,Tembhipada, Bhandup West,Mumbai",4
4492,"Mhada Sankul,Sewri, Mumbai",4
4493,"Park Society, Vile Parle East,Mumbai",4
4494,"Manevale Pada, Nalasopara East,Mumbai",4
4495,"Shiv Prasad Welfare Society,Manevale Pada, Nalasopara East,Mumbai",4
4496,"New Om Complex CHS,Miragaon, Mira Road East,Mumbai",4
4497,"FNR apts,Hallow Pul, Kurla West,Mumbai",4
4498,"Gorai 1, Borivali West,Mumbai",4
4499,"Avani Park,Bharti Nagar, Mira Road East,Mumbai",4
4500,"Mazgaon, Mumbai",4
4501,"Panjarpole, Bhuleshwar,Mumbai",4
4502,"SRA Building,Sarvodaya Nagar, Bhandup West,Mumbai",4
4503,"Under pagdi system ,Nehru Nagar, Kurla East,Mumbai",4
4504,"Bimbisar Nagar, Goregaon East,Mumbai",4
4505,"Mastermind IV,Aarey Colony, Goregaon East,Mumbai",4
4506,"Big Step ,Pant Nagar, Ghatkopar East,Mumbai",4
4507,"AMIr Building ,Masjid Bandar West, Masjid Bandar,Mumbai",4
4508,"Sindhi Colony,Matunga East, Mumbai",4
4509,"Budget Homes The,P&T Staff Colony, Mulund West,Mumbai",4
4510,"Shiv prasad welfare Society ,Manevale Pada, Nalasopara East,Mumbai",4
4511,"chawal,Vakola, Santacruz East,Mumbai",4
4512,"Yashwant Gaurav complex,Wagholi, Nalasopara West,Mumbai",4
4513,"Vishwashanti society,Tembhipada, Bhandup West,Mumbai",4
4514,"Mahavir Krupa Maharana   pratap road ,Bhayandar West, Mumbai",4
4515,"Shivkrupa ,Vakola, Santacruz East,Mumbai",4
4516,"Byculla East, Byculla,Mumbai",4
4517,"Sai Krishna housing socity,Sai Nath Nagar, Virar East,Mumbai",4
4518,"Shreepal complex ,Manevale Pada, Nalasopara East,Mumbai",4
4519,"C Square Park,Wagholi, Nalasopara West,Mumbai",4
4520,"   sona Building,Bhayandar West, Mumbai",4
4521,"Vishal sahyadri ,Sai Nagar, Kandivali West,Mumbai",4
4522,"Samrudhi gardan,Wagholi, Nalasopara West,Mumbai",4
4523,"Mandala, Mankhurd,Mumbai",4
4524,"Culvem Village, Gorai,Mumbai",4
4525,"Nalanda nagar,Mahul, Trombay,Mumbai",4
4526,"Jawahar Nagar, Khar East,Mumbai",4
4527,"Ekta sra building bangali coumpond gokuldham,Gokuldham, Goregaon East,Mumbai",4
4528,"Shree Govind Bhagwati Complex,Manevale Pada, Nalasopara East,Mumbai",4
4529,"Kajupada, Sakinaka,Mumbai",4
4530,"Pydhonie, Mandvi,Mumbai",4
4531,"Cheeta Camp, Trombay,Mumbai",4
4532,"Room no 5 Khurshid Ahmed near Raza masjid azmi nagar,Malvani, Malad West,Mumbai",4
4533,"Uttan, Bhayandar West,Mumbai",4
4534,"Aksa manzil,Nagpada, Madanpura,Mumbai",4
4535,"Navy Nagar, Colaba,Mumbai",4
4536,"Fortune Apartment,Chinchbunder, Mandvi,Mumbai",4
4537,"Sai Karishma Complex,Silver Park, Mira Road East,Mumbai",4
